1294371,摩登时代,9.3,查理·卓别林宝莲·高黛亨利·伯格曼,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263408369.jpg
1292215,天使爱美丽,8.7,奥黛丽·塔图马修·卡索维茨吕菲斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg
1298070,加勒比海盗,8.7,约翰尼·德普杰弗里·拉什奥兰多·布鲁姆,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg
1297192,致命ID,8.8,约翰·库萨克雷·利奥塔阿曼达·皮特,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558364386.jpg
1302425,喜剧之王,8.7,周星驰张柏芝莫文蔚,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg
1418834,断背山,8.8,希斯·莱杰杰克·吉伦哈尔米歇尔·威廉姆斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513535588.jpg
1300299,杀人回忆,8.8,宋康昊金相庆金雷夏,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2326071698.jpg
1297359,幽灵公主,8.9,松田洋治石田百合子田中裕子,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg
6985810,狩猎,9.1,麦斯·米科尔森托玛斯·博·拉森安妮卡·韦德科普,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg
2149806,入殓师,8.8,本木雅弘广末凉子山崎努,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p594972928.jpg
1291875,阳光灿烂的日子,8.8,夏雨宁静陶虹,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg
1291999,重庆森林,8.7,林青霞金城武梁朝伟,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg
1297630,第六感,8.9,布鲁斯·威利斯海利·乔·奥斯蒙托妮·科莱特,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg
26799731,请以你的名字呼唤我,8.9,艾米·汉莫蒂莫西·柴勒梅德迈克尔·斯图巴,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg
25814705,小森林 夏秋篇,9.0,桥本爱三浦贵大松冈茉优,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564498893.jpg
3011235,哈利·波特与死亡圣器(下),8.8,丹尼尔·雷德克里夫艾玛·沃森鲁伯特·格林特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg
21318488,消失的爱人,8.7,本·阿弗莱克裴淳华尼尔·帕特里克·哈里斯,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg
10777687,7号房的礼物,8.9,柳承龙朴信惠郑镇荣,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg
1865703,红辣椒,9.0,林原惠美江守彻堀胜之祐,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p672363704.jpg
3072124,玛丽和马克思,8.9,托妮·科莱特菲利普·塞默·霍夫曼巴瑞·哈姆弗莱斯,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2162822165.jpg
1296339,爱在黎明破晓前,8.8,伊桑·霍克朱莉·德尔佩安德莉亚·埃克特,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg
25814707,小森林 冬春篇,9.0,桥本爱三浦贵大松冈茉优,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2258078370.jpg
4268598,告白,8.7,松隆子冈田将生木村佳乃,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg
1292434,一一,9.0,吴念真李凯莉金燕玲,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567845803.jpg
1297052,侧耳倾听,8.9,本名阳子小林桂树高山南,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg
1291545,大鱼,8.8,伊万·麦克格雷格阿尔伯特·芬尼比利·克鲁德普,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg
4917726,阳光姐妹淘,8.8,沈恩京闵孝琳姜素拉,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg
3395373,蝙蝠侠：黑暗骑士崛起,8.7,克里斯蒂安·贝尔汤姆·哈迪安妮·海瑟薇,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg
1306249,唐伯虎点秋香,8.6,周星驰巩俐陈百祥,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1946455272.jpg
1316510,射雕英雄传之东成西就,8.7,梁朝伟林青霞张国荣,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg
5322596,超脱,8.9,艾德里安·布洛迪马西娅·盖伊·哈登詹姆斯·肯恩,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg
1297447,倩女幽魂,8.7,张国荣王祖贤午马,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg
1305164,甜蜜蜜,8.8,黎明张曼玉杨恭如,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg
2353023,驯龙高手,8.7,杰伊·巴鲁切尔杰拉德·巴特勒克雷格·费格森,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg
5989818,萤火之森,8.9,佐仓绫音内山昂辉辻亲八,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.jpg
21360417,恐怖直播,8.8,河正宇李璟荣全慧珍,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg
1293359,菊次郎的夏天,8.8,北野武关口雄介岸本加世子,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p751835224.jpg
1292274,幸福终点站,8.8,汤姆·汉克斯凯瑟琳·泽塔-琼斯斯坦利·图齐,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p854757687.jpg
11026735,超能陆战队,8.7,斯科特·安第斯瑞恩·波特丹尼尔·海尼,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2224568669.jpg
1291990,爱在日落黄昏时,8.8,伊桑·霍克朱莉·德尔佩弗农·多布切夫,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910924221.jpg
1292337,无人知晓,9.1,柳乐优弥北浦爱木村飞影,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg
4202302,借东西的小人阿莉埃蒂,8.8,志田未来神木隆之介树木希林,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg
3287562,神偷奶爸,8.6,史蒂夫·卡瑞尔杰森·席格尔拉塞尔·布兰德,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg
1291579,怪兽电力公司,8.7,约翰·古德曼比利·克里斯托玛丽·吉布斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg
1858711,玩具总动员3,8.8,汤姆·汉克斯蒂姆·艾伦琼·库萨克,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg
1300992,完美的世界,9.1,凯文·科斯特纳劳拉·邓恩克林特·伊斯特伍德,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792403691.jpg
1291585,风之谷,8.9,岛本须美松田洋治榊原良子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg
26325320,血战钢锯岭,8.7,安德鲁·加菲尔德萨姆·沃辛顿文斯·沃恩,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg
1292208,上帝之城,8.9,亚历桑德雷·罗德里格斯莱安德鲁·菲尔米诺菲利佩·哈根森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg
1418200,傲慢与偏见,8.6,凯拉·奈特莉马修·麦克费登唐纳德·萨瑟兰,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p452005185.jpg
10577869,时空恋旅人,8.7,多姆纳尔·格里森瑞秋·麦克亚当斯比尔·奈伊,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg
1417598,电锯惊魂,8.7,雷·沃纳尔加利·艾尔维斯丹尼·格洛弗,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2565332644.jpg
1294240,教父3,8.9,阿尔·帕西诺黛安·基顿塔莉娅·夏尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg
1303037,喜宴,8.9,赵文瑄郎雄归亚蕾,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg
1578507,谍影重重3,8.8,马特·达蒙朱丽娅·斯蒂尔斯大卫·斯特雷泽恩,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg
3792799,岁月神偷,8.7,吴君如任达华钟绍图,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg
1291543,功夫,8.5,周星驰元秋元华,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg
1297574,英雄本色,8.7,周润发狄龙张国荣,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg
6307447,被解救的姜戈,8.7,杰米·福克斯莱昂纳多·迪卡普里奥克里斯托弗·瓦尔兹,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1959232369.jpg
1295399,七武士,9.2,三船敏郎志村乔津岛惠子,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572674785.jpg
1907966,疯狂原始人,8.7,尼古拉斯·凯奇艾玛·斯通瑞恩·雷诺兹,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg
1428581,天书奇谭,9.2,丁建华毕克苏秀,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2515539487.jpg
1307315,哪吒闹海,9.1,梁正晖邱岳峰毕克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516566783.jpg
25917973,心迷宫,8.7,霍卫民王笑天罗芸,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2276780256.jpg
26611804,三块广告牌,8.7,弗兰西斯·麦克多蒙德伍迪·哈里森山姆·洛克威尔,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510081688.jpg
1293318,萤火虫之墓,8.7,辰己努白石绫乃志乃原良子,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1157334208.jpg
1292401,真爱至上,8.6,休·格兰特科林·费尔斯艾玛·汤普森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg
1306861,我是山姆,8.9,西恩·潘达科塔·范宁米歇尔·菲佛,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg
1295409,纵横四海,8.8,周润发张国荣钟楚红,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg
1793929,达拉斯买家俱乐部,8.8,马修·麦康纳詹妮弗·加纳杰瑞德·莱托,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg
1292328,东邪西毒,8.6,张国荣林青霞梁朝伟,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg
25773932,爆裂鼓手,8.7,迈尔斯·特勒J·K·西蒙斯保罗·雷瑟,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg
24750126,荒蛮故事,8.8,达里奥·格兰迪内蒂玛丽娅·玛努尔莫妮卡·比利亚,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2231250054.jpg
4920389,头号玩家,8.7,泰伊·谢里丹奥利维亚·库克本·门德尔森,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg
1304447,记忆碎片,8.6,盖·皮尔斯凯瑞-安·莫斯乔·潘托里亚诺,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg
2209573,贫民窟的百万富翁,8.6,戴夫·帕特尔沙鲁巴·舒克拉亚尼·卡普,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg
26874505,人生果实,9.5,津端修一津端英子树木希林,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544912792.jpg
1978709,黑天鹅,8.6,娜塔莉·波特曼米拉·库尼斯文森特·卡索,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549648344.jpg
1291557,花样年华,8.6,梁朝伟张曼玉潘迪华,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg
26683290,你的名字。,8.4,神木隆之介上白石萌音长泽雅美,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg
25986180,釜山行,8.5,孔侑郑有美马东锡,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg
1291822,卢旺达饭店,8.9,唐·钱德尔苏菲·奥康内多华金·菲尼克斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p470419493.jpg
1959195,忠犬八公物语,9.2,山本圭井川比佐志片桐入,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1576418852.jpg
10533913,头脑特工队,8.7,艾米·波勒菲利丝·史密斯理查德·坎德,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg
1291870,雨人,8.7,达斯汀·霍夫曼汤姆·克鲁斯瓦莱丽亚·戈利诺,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p942376281.jpg
10463953,模仿游戏,8.7,本尼迪克特·康伯巴奇凯拉·奈特莉马修·古迪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg
